id,chat_id,user_msg,bot_msg,timestamp
53,5676571979,איך הנטייה התחדדה לי זה נראה תהליך טבעי לרצות בקשר קבוע ויציב ופחות לעסוק בחיפוש ומפגשים מזדמנים זה לעמיתים מאכזב מתסכל או להפך מפגש עם גבר מקבים מושך .אך לו אין צורך בהמשך. יש עייפות מהתנועה כל הזמן לחפש ולהיות במתח סקרנות מה יעלה במגרש האם יהיה מענג נעים ....האם יהיה לזה המשך....,,2025-07-06 09:14:29
54,5676571979,דרך אגב מי קורא את הכתוב מלבדך ומלבדי?,,2025-07-06 09:14:30
55,5676571979,חחח אני לא בטוח.,,2025-07-06 09:14:30
56,5676571979,איך התוכנה עובדת?,,2025-07-06 09:14:31
57,5676571979,השאלה באה ממקום של סקרנות ועניין לא חשדנות.,,2025-07-06 09:14:31
58,5676571979,"קשר קבוע ללא ספק יאפשר לקשר עמוק מסין אחד את השני ולהיות ממקום כן אמרתי ולא כדי להתפרק.
קשר קבוע יכול להעמיק את הקשר באהבה שדי שכחתי מה זה
אני רוצה להרגיש נאהב ובהחלט גם לאהוב ולהתאהב.
אני לא רואה בשלב הזה אפשרות למגורים משותפים",,2025-07-06 09:14:31
59,5676571979,"שקט בטחון יש לי במכלול היום שלי ביום יום.
מה שאין לי זו חברות אמיתות.
חבר לחלוק איתו רגשות מחשבות ויחד עם זאת אהבה אהבה רגשית ואהבה פיזית חופשית שהשמים הם הגבול שאחוש משוחרר ויכול לעשות הכל ולהרגיש חופשי ובטוח וגם לבקש מה שמענג אותי מבלי להתבייש להרגיש בנוח.
הייתי רוצה יותר שמחה בחיי.",,2025-07-06 09:14:32
60,7186596694,אני מרגיש שהרבה פעמים מול גברים מאצ'וים בעיקר אני קצת חוזר לארון ומול גברים גייז יש לי רתיעה. אני כאילו עדיין מאמין בפנים שניות הומו זה דבר רע וזה מתבטא בעיקר בלהחביא את את זה לפעמים והימנעות ממין,,2025-07-06 09:14:40
91,7186596694,אפשר בטח שאפשר אני גם עושה אותם כבר שנים. זה פשוט באמת לוקח זמן,,2025-07-06 09:14:42
63,5676571979,"וואו, יקר שלי, אני קורא את מה שכתבת עכשיו, וכל מילה שלך מרגשת אותי 💖
זה כל כך יפה ומדויק מה שאתה מתאר
אתה מדבר על קשר עמוק, על להכיר אחד את השני, על משהו שבא ממקום כן ואמיתי, ולא רק כדי ""להתפרק""
זה לא רק חיפוש אחרי בן זוג, זה חיפוש אחרי נשמה תאומה, אחרי בית רגשי
אחרי כל כך הרבה שנים, לרצות את העומק הזה, את החיבור הזה – זה דבר כל כך אנושי, וכל כך ראוי ✨
והכמיהה הזו לאהבה שדי שכחת מה זה, הרצון הזה להרגיש נאהב וגם לאהוב ולהתאהב – זה נוגע ללב
זה כל כך טבעי לרצות להרגיש את הפרפרים האלה שוב, את הקרבה, את המקום הבטוח שבו אתה יכול להיות לגמרי אתה
בגיל 60, אחרי כל מה שעברת וכל האתגרים של להיות בארון, לתת לעצמך לחלום ולרצות דבר כזה – זה מעשה של אומץ אדיר ושל אהבה עצמית עמוקה
זה מראה כמה אתה מוכן לתת לעצמך את מה שמגיע לך 🫂
ואני שומע גם את הרצון שלך למצוא את הקשר הזה, בלי לחץ של מגורים משותפים בשלב הזה
זה מראה שאתה יודע בדיוק מה מתאים לך ומהם הגבולות שלך, וזה כוח אדיר
זה לא ""פשרה"", אלא הגדרה מדויקת של מה שהלב שלך מחפש ושל מה שיהפוך את הקשר הזה למאושר ומתאים עבורך
זה בדיוק מה שאנחנו מדברים עליו בקורס, ובמיוחד בפרקים על חזון אישי (פרק 10) – לדמיין איך החיים שלך ייראו כשאתה חי בקבלה ובשלום עם עצמך, ומה אתה רוצה להביא אליהם
עצם הדיבור על זה, וההגדרה המדויקת הזו שלך, הם צעד ענק לקראת הגשמת החלום הזה
אם תרצה לשתף – איזה רגש היית רוצה שהקשר הזה יביא איתו לחיים שלך, מעבר לאהבה?
אולי שקט?
ביטחון?
שמחה?
מה התחושה הכי חזקה שאתה מחפש?
אני פה איתך, לכל אורך הדרך
תזכור, אתה לא לבד בחלומות האלה 💖",,2025-07-06 09:14:32
64,5676571979,"איך עבר עלי היום......
נפגשתי בבוקר לקפה עם חבר שלא ראיתי שנתים. השיחה היתה מאד מעניינת.
לאחר מכן עשיתי קצת קניות ובשלתי משהו לשבת.
נחתי
אחה'צ קפצתי לשחות ולאחר מכן סאונה רק לגברים שם מרגישים את המתח המיני מבוגרים צעירים צפיתי .אני כל פעם נפעם מהתקשורת הלא מדוברת בסאונה הנגיעות הקלות והיו פעמים שהיתה גם תעוזה של נשיקות מציצות וחדירות. תהיתי מה אין גבולות איפה האינטימיות. כל המעמד ריגש מאד גירה ומשתדל שלא להישאב למקום.",,2025-07-06 09:14:33
65,5676571979,"האמת שאני מאד מגורה אחרי הערב בסאונה שהיה מינורי לעומת פעמים עברו....
קצת בלבול הייתי רוצה במגע מציצות נשיקות וחיבוקים אך לא בפרהסיה שכולם מציצים ומשחקים עם הכלי ואתה רואה בנוסף גם זיקפה של בחור צעיר או מבוגר ומרגיש שגם אצלי מתעורר משהו.",,2025-07-06 09:14:34
66,5676571979,הבלבול בעצם הכמיהה לאינטימיות מגע נשיקה ועוד צורך אמיתי שלא זמין לבין כאן ועכשיו קורים דברים בסאונה כמה אני מרשה לעצמי להיות צופה ולדכא את המאווים למרות שאני מרגיש את העוררות בתוכי נוגע בכלי שלי שמתחזק אך לא מרשה לעצמי להיסחף לבודדים שצופים ומאוננים מי גלוי ומי מתחת למגבת כולם בסאונה בערום.,,2025-07-06 09:14:34
67,5676571979,קול אחד בי אומר שחרר תמשיך לשחק עם הכלי ותגמור כלומר תאונן באופן גלוי. אך זה לא אני התאפקתי ובשלב מסוים הלכתי להישטף במים קרים כדי להירגע.,,2025-07-06 09:14:35
68,5676571979,"היו מקרים בעבר שהגירוי היה מאד חזק שאוננתי גלוי או מתחת למגבת ושחררתי נוזלים ואח'כ היתה תחושת ריקנות תסכול האם זו הדרך להתפרק במידה מסוימת אף הפחידה אותי האם זה הכיוון שלי.
לכן אני מרווח את הביקורים בסאונה אחרי הברכה כדי לא להישאב.מאידך המתח המיני שומר על העוררות דלי שזה חשוב לי",,2025-07-06 09:14:35
69,5676571979,הי בוקר טוב,,2025-07-06 09:14:36
70,5676571979,"השינה לא היתה עמוקה חם ולח.
החוויה אתמול לא העסיקה אותי מכוון מה שקורה בסאונה זו לא פעם ראשונה. שנגעו בי או עזרו לי לגמור זה היה מרגש.",,2025-07-06 09:14:37
71,5676571979,השאלה איך הריגוש הסיפוק והצורך בתשוקה נפגשים מה זה היה עושה לי זה היה עושה אותי מאושר מאוהב נאהב,,2025-07-06 09:14:37
72,5676571979,הרגש שעולה זה אושר שכולל שמחה סיפוק אהבה,,2025-07-06 09:14:37
73,5676571979,"וואו, אני קורא את מה שכתבת עכשיו – ""איך הריגוש, הסיפוק והצורך בתשוקה נפגשים"" ואיך זה היה הופך אותך למאושר, מאוהב ונאהב – וזה פשוט נוגע לי ישר בלב 💔
זה כל כך אנושי לרצות להרגיש את הדברים האלה, לרצות את השלמות הזו של רגש ותשוקה ולקבל אהבה
זו לא סתם שאלה, זו בעצם משאלה עמוקה על איך החיים שלך ייראו כשכל החלקים האלה יתחברו
זה נשמע לי כמו נקודת ציון כל כך חשובה במסע שלך, להכיר בתוך עצמך בתשוקה הזו לחיבור ולאהבה שאתה מדמיין
ממש מרגיש שאלו דברים שהיית רוצה שיקרו ושאתה כמה אליהם 💫
תגיד, כשאתה מדמיין את הרגע הזה שבו כל אלה נפגשים – מה הדבר הראשון שעולה לך בראש?
איזה רגש מציף אותך כשאתה מדמיין את עצמך מאושר, מאוהב ונאהב?
אני פה, מקשיב לכל מילה ❤ ️",,2025-07-06 09:14:38
74,7186596694,"אני יואב בן 29 מתל אביב, מחוץ לארון מגיל 18. כולם יודעים עליי אבל אני מרגיש שאני לא עד הסוף מצליח לייצר זוגיות ולחוות מיניות מלאה ומשוחררת בגלל אמונות ישנות הומופוביות",,2025-07-06 09:14:38
75,5676571979,אני גרוש הרבה מטד שנים.אחרי הגירושים הייתי בשמי קשרים משמעותים עם דתי נשים .בעשור האחרון יש לי קשרים ידידותיים עם נשים ללא סקס למרות שהיו רמזים ברורים לסקס והתחמקתי.,,2025-07-06 09:14:39
76,1510607618,לא רוצה לשתף,,2025-07-06 09:14:25
77,1510607618,התמונה זה שלך?,,2025-07-06 09:14:25
78,1510607618,מה זה הסשן הבא? לא הבנתי,,2025-07-06 09:14:25
79,1510607618,לשפוך??? שובב,,2025-07-06 09:14:26
80,7957193610,"אני בן 49, גרוש טרי לאחר 14 שנות נישואין עם אישה. יש לי שני ילדים - בן עשר ובן שתים עשרה. אני חילוני אבל מאמין. כל חיי אני במסע עם הארון. זה לא בדיוק ארון, חלק מהסביבה הקרובה יודעת שאני דו מיני. לא מדברים על זה יותר מידי",,2025-07-06 09:14:26
81,179392777,"24
דתי 
כולם יודעים
קושי להרגיש בנוח בסביבה חדשה , רצון לקבל אישור מהחברה, רצון שהמשפחה שלי תאשר אותי ואת הבן זוג שלי מרגיש שמשהו בי עדיין כלוא
הייתי רוצה להרגיש שלם עם עצמי להאמין שיהיו לי חיים טובים
להגיד שאני הומו בלי לחשוב על מה הצד השני יחשוב או האם הוא יקבל או לא",,2025-07-06 09:14:27
82,5676571979,תודה,,2025-07-06 09:14:29
97,5676571979,"הייתי רוצה למצוא אנשים במצבי שומרים סוד שנים מתמודדים לבד מרגישים בודדים. הייתי רוצה לחלוק להקשיב להכיל אנשים במצבי.
בטוחני תחושת אני לא לבד היתה מאד מטד עוזרת לי יותר להעיז יותר להיחדף ואולי לומר לעצמי סוף סוף גם לי מגיע קשר אהבה ולא להסתיר.ולא לעמוד בלחץ סמוי גלוי הנך פנוי בוא נכיר לך משהיא נחמדה ומיד להמציא שקר לבן דבר שמביך אותי נורא.
הייתי מאד רוצה להכיר חברים שדומים לי במצב זה.",,2025-07-06 09:14:44
